record_id,timestamp_sent,true_label,source
REC_9808,2026-05-17T11:08:48.435996,0,berkeley
REC_9809,2026-05-17T11:08:48.486598,0,berkeley
REC_9810,2026-05-17T11:08:48.537442,0,berkeley
REC_9811,2026-05-17T11:08:48.587854,0,berkeley
REC_9812,2026-05-17T11:08:48.638857,0,berkeley
REC_9813,2026-05-17T11:08:48.689438,0,berkeley
REC_9814,2026-05-17T11:08:48.740023,0,berkeley
REC_9815,2026-05-17T11:08:48.790868,0,berkeley
REC_9816,2026-05-17T11:08:48.841907,0,berkeley
REC_9817,2026-05-17T11:08:48.892526,0,berkeley
REC_9818,2026-05-17T11:08:48.943143,0,berkeley
REC_9819,2026-05-17T11:08:48.993844,0,berkeley
REC_9820,2026-05-17T11:08:49.045074,0,berkeley
REC_9821,2026-05-17T11:08:49.095374,0,berkeley
REC_9822,2026-05-17T11:08:49.146208,0,berkeley
REC_9823,2026-05-17T11:08:49.197493,0,berkeley
REC_9824,2026-05-17T11:08:49.248436,0,berkeley
REC_9825,2026-05-17T11:08:49.299148,0,berkeley
REC_9826,2026-05-17T11:08:49.350168,0,berkeley
REC_9827,2026-05-17T11:08:49.400943,0,berkeley
REC_9828,2026-05-17T11:08:49.451498,0,berkeley
REC_9829,2026-05-17T11:08:49.502649,0,berkeley
REC_9830,2026-05-17T11:08:49.553041,0,berkeley
REC_9831,2026-05-17T11:08:49.604288,0,berkeley
REC_9832,2026-05-17T11:08:49.655070,0,berkeley
REC_9833,2026-05-17T11:08:49.705908,0,berkeley
REC_9834,2026-05-17T11:08:49.757226,0,berkeley
REC_9835,2026-05-17T11:08:49.807813,0,berkeley
REC_9836,2026-05-17T11:08:49.858893,0,berkeley
REC_9837,2026-05-17T11:08:49.909849,0,berkeley
REC_9838,2026-05-17T11:08:49.960926,0,berkeley
REC_9839,2026-05-17T11:08:50.011721,0,berkeley
REC_9840,2026-05-17T11:08:50.062572,0,berkeley
REC_9841,2026-05-17T11:08:50.113532,0,berkeley
REC_9842,2026-05-17T11:08:50.164383,0,berkeley
REC_9843,2026-05-17T11:08:50.214831,0,berkeley
REC_9844,2026-05-17T11:08:50.265880,0,berkeley
REC_9845,2026-05-17T11:08:50.316406,0,berkeley
REC_9846,2026-05-17T11:08:50.367650,0,berkeley
REC_9847,2026-05-17T11:08:50.418332,0,berkeley
REC_9848,2026-05-17T11:08:50.469232,0,berkeley
REC_9849,2026-05-17T11:08:50.519540,0,berkeley
REC_9850,2026-05-17T11:08:50.570404,0,berkeley
REC_9851,2026-05-17T11:08:50.621229,0,berkeley
REC_9852,2026-05-17T11:08:50.672015,0,berkeley
REC_9853,2026-05-17T11:08:50.723003,0,berkeley
REC_9854,2026-05-17T11:08:50.773499,0,berkeley
REC_9855,2026-05-17T11:08:50.824214,0,berkeley
REC_9856,2026-05-17T11:08:50.875273,0,berkeley
REC_9857,2026-05-17T11:08:50.926074,0,berkeley
REC_9858,2026-05-17T11:08:50.976601,0,berkeley
REC_9859,2026-05-17T11:08:51.027247,0,berkeley
REC_9860,2026-05-17T11:08:51.077654,0,berkeley
REC_9861,2026-05-17T11:08:51.128357,0,berkeley
REC_9862,2026-05-17T11:08:51.179238,0,berkeley
REC_9863,2026-05-17T11:08:51.229898,0,berkeley
REC_9864,2026-05-17T11:08:51.280593,0,berkeley
REC_9865,2026-05-17T11:08:51.331324,0,berkeley
REC_9866,2026-05-17T11:08:51.382092,0,berkeley
REC_9867,2026-05-17T11:08:51.432687,0,berkeley
REC_9868,2026-05-17T11:08:51.483586,0,berkeley
REC_9869,2026-05-17T11:08:51.534612,0,berkeley
REC_9870,2026-05-17T11:08:51.585456,0,berkeley
REC_9871,2026-05-17T11:08:51.636005,0,berkeley
REC_9872,2026-05-17T11:08:51.686861,0,berkeley
REC_9873,2026-05-17T11:08:51.737728,0,berkeley
REC_9874,2026-05-17T11:08:51.788580,0,berkeley
REC_9875,2026-05-17T11:08:51.839619,0,berkeley
REC_9876,2026-05-17T11:08:51.890529,0,berkeley
REC_9877,2026-05-17T11:08:51.941202,0,berkeley
REC_9878,2026-05-17T11:08:51.991745,0,berkeley
REC_9879,2026-05-17T11:08:52.042722,0,berkeley
REC_9880,2026-05-17T11:08:52.093601,0,berkeley
REC_9881,2026-05-17T11:08:52.144895,0,berkeley
REC_9882,2026-05-17T11:08:52.195670,0,berkeley
REC_9883,2026-05-17T11:08:52.246644,0,berkeley
REC_9884,2026-05-17T11:08:52.297488,0,berkeley
REC_9885,2026-05-17T11:08:52.348626,0,berkeley
REC_9886,2026-05-17T11:08:52.399341,0,berkeley
REC_9887,2026-05-17T11:08:52.450381,0,berkeley
REC_9888,2026-05-17T11:08:52.500983,0,berkeley
REC_9889,2026-05-17T11:08:52.551761,0,berkeley
REC_9890,2026-05-17T11:08:52.602341,0,berkeley
REC_9891,2026-05-17T11:08:52.653098,0,berkeley
REC_9892,2026-05-17T11:08:52.704103,0,berkeley
REC_9893,2026-05-17T11:08:52.754502,0,berkeley
REC_9894,2026-05-17T11:08:52.805381,0,berkeley
REC_9895,2026-05-17T11:08:52.856092,0,berkeley
REC_9896,2026-05-17T11:08:52.906722,0,berkeley
REC_9897,2026-05-17T11:08:52.957803,0,berkeley
REC_9898,2026-05-17T11:08:53.008294,0,berkeley
REC_9899,2026-05-17T11:08:53.059430,0,berkeley
REC_9900,2026-05-17T11:08:53.110321,0,berkeley
REC_9901,2026-05-17T11:08:53.161246,0,berkeley
REC_9902,2026-05-17T11:08:53.212226,0,berkeley
REC_9903,2026-05-17T11:08:53.263144,0,berkeley
REC_9904,2026-05-17T11:08:53.314110,0,berkeley
REC_9905,2026-05-17T11:08:53.365221,0,berkeley
REC_9906,2026-05-17T11:08:53.416506,0,berkeley
REC_9907,2026-05-17T11:08:53.467111,0,berkeley
REC_9908,2026-05-17T11:08:53.517710,0,berkeley
REC_9909,2026-05-17T11:08:53.568762,0,berkeley
REC_9910,2026-05-17T11:08:53.619682,0,berkeley
REC_9911,2026-05-17T11:08:53.670573,0,berkeley
REC_9912,2026-05-17T11:08:53.721928,0,berkeley
REC_9913,2026-05-17T11:08:53.772479,0,berkeley
REC_9914,2026-05-17T11:08:53.822949,0,berkeley
REC_9915,2026-05-17T11:08:53.873761,0,berkeley
REC_9916,2026-05-17T11:08:53.924468,0,berkeley
REC_9917,2026-05-17T11:08:53.975259,0,berkeley
REC_9918,2026-05-17T11:08:54.026117,0,berkeley
REC_9919,2026-05-17T11:08:54.076792,0,berkeley
REC_9920,2026-05-17T11:08:54.127845,0,berkeley
REC_9921,2026-05-17T11:08:54.179105,0,berkeley
REC_9922,2026-05-17T11:08:54.229547,0,berkeley
REC_9923,2026-05-17T11:08:54.280173,0,berkeley
REC_9924,2026-05-17T11:08:54.331431,0,berkeley
REC_9925,2026-05-17T11:08:54.381895,0,berkeley
REC_9926,2026-05-17T11:08:54.432837,0,berkeley
REC_9927,2026-05-17T11:08:54.483485,0,berkeley
REC_9928,2026-05-17T11:08:54.534301,0,berkeley
REC_9929,2026-05-17T11:08:54.584773,0,berkeley
REC_9930,2026-05-17T11:08:54.635363,0,berkeley
REC_9931,2026-05-17T11:08:54.686352,0,berkeley
REC_9932,2026-05-17T11:08:54.736934,0,berkeley
REC_9933,2026-05-17T11:08:54.787596,0,berkeley
REC_9934,2026-05-17T11:08:54.838474,0,berkeley
REC_9935,2026-05-17T11:08:54.889877,0,berkeley
REC_9936,2026-05-17T11:08:54.940354,0,berkeley
REC_9937,2026-05-17T11:08:54.991362,0,berkeley
REC_9938,2026-05-17T11:08:55.042145,0,berkeley
REC_9939,2026-05-17T11:08:55.092630,0,berkeley
REC_9940,2026-05-17T11:08:55.143328,0,berkeley
REC_9941,2026-05-17T11:08:55.194208,0,berkeley
REC_9942,2026-05-17T11:08:55.244877,0,berkeley
REC_9943,2026-05-17T11:08:55.295567,0,berkeley
REC_9944,2026-05-17T11:08:55.346139,0,berkeley
REC_9945,2026-05-17T11:08:55.396844,0,berkeley
REC_9946,2026-05-17T11:08:55.447471,0,berkeley
REC_9947,2026-05-17T11:08:55.498021,0,berkeley
REC_9948,2026-05-17T11:08:55.548842,0,berkeley
REC_9949,2026-05-17T11:08:55.599384,0,berkeley
REC_9950,2026-05-17T11:08:55.650309,0,berkeley
REC_9951,2026-05-17T11:08:55.701021,0,berkeley
REC_9952,2026-05-17T11:08:55.751587,0,berkeley
REC_9953,2026-05-17T11:08:55.802012,0,berkeley
REC_9954,2026-05-17T11:08:55.853119,0,berkeley
REC_9955,2026-05-17T11:08:55.903632,0,berkeley
REC_9956,2026-05-17T11:08:55.954241,0,berkeley
REC_9957,2026-05-17T11:08:56.005656,0,berkeley
REC_9958,2026-05-17T11:08:56.056665,0,berkeley
REC_9959,2026-05-17T11:08:56.107143,0,berkeley
REC_9960,2026-05-17T11:08:56.158050,0,berkeley
REC_9961,2026-05-17T11:08:56.208857,0,berkeley
REC_9962,2026-05-17T11:08:56.259385,0,berkeley
REC_9963,2026-05-17T11:08:56.310282,0,berkeley
REC_9964,2026-05-17T11:08:56.361043,0,berkeley
REC_9965,2026-05-17T11:08:56.411917,0,berkeley
REC_9966,2026-05-17T11:08:56.462978,0,berkeley
REC_9967,2026-05-17T11:08:56.513705,0,berkeley
REC_9968,2026-05-17T11:08:56.564646,0,berkeley
REC_9969,2026-05-17T11:08:56.615160,0,berkeley
REC_9970,2026-05-17T11:08:56.665826,0,berkeley
REC_9971,2026-05-17T11:08:56.717090,0,berkeley
REC_9972,2026-05-17T11:08:56.768131,0,berkeley
REC_9973,2026-05-17T11:08:56.818690,0,berkeley
REC_9974,2026-05-17T11:08:56.869504,0,berkeley
REC_9975,2026-05-17T11:08:56.920675,0,berkeley
REC_9976,2026-05-17T11:08:56.971244,0,berkeley
REC_9977,2026-05-17T11:08:57.021725,0,berkeley
REC_9978,2026-05-17T11:08:57.072599,0,berkeley
REC_9979,2026-05-17T11:08:57.123213,0,berkeley
REC_9980,2026-05-17T11:08:57.173994,0,berkeley
REC_9981,2026-05-17T11:08:57.224636,0,berkeley
REC_9982,2026-05-17T11:08:57.275611,0,berkeley
REC_9983,2026-05-17T11:08:57.326362,0,berkeley
REC_9984,2026-05-17T11:08:57.376726,0,berkeley
REC_9985,2026-05-17T11:08:57.427461,0,berkeley
REC_9986,2026-05-17T11:08:57.478184,0,berkeley
REC_9987,2026-05-17T11:08:57.528795,0,berkeley
REC_9988,2026-05-17T11:08:57.579480,0,berkeley
REC_9989,2026-05-17T11:08:57.630384,0,berkeley
REC_9990,2026-05-17T11:08:57.681314,0,berkeley
REC_9991,2026-05-17T11:08:57.732036,0,berkeley
REC_9992,2026-05-17T11:08:57.783159,0,berkeley
REC_9993,2026-05-17T11:08:57.834217,0,berkeley
REC_9994,2026-05-17T11:08:57.884602,0,berkeley
REC_9995,2026-05-17T11:08:57.935702,0,berkeley
REC_9996,2026-05-17T11:08:57.986426,0,berkeley
REC_9997,2026-05-17T11:08:58.037433,0,berkeley
REC_9998,2026-05-17T11:08:58.087860,0,berkeley
REC_9999,2026-05-17T11:08:58.138625,0,berkeley
REC_10000,2026-05-17T11:08:58.189606,0,berkeley
REC_10001,2026-05-17T11:08:58.239879,0,berkeley
REC_10002,2026-05-17T11:08:58.290758,0,berkeley
REC_10003,2026-05-17T11:08:58.341674,0,berkeley
REC_10004,2026-05-17T11:08:58.392634,0,berkeley
REC_10005,2026-05-17T11:08:58.443171,0,berkeley
REC_10006,2026-05-17T11:08:58.493765,0,berkeley
REC_10007,2026-05-17T11:08:58.544785,0,berkeley
REC_10008,2026-05-17T11:08:58.595471,0,berkeley
REC_10009,2026-05-17T11:08:58.646524,0,berkeley
REC_10010,2026-05-17T11:08:58.697448,0,berkeley
REC_10011,2026-05-17T11:08:58.748396,0,berkeley
REC_10012,2026-05-17T11:08:58.799480,0,berkeley
REC_10013,2026-05-17T11:08:58.850432,0,berkeley
REC_10014,2026-05-17T11:08:58.901418,0,berkeley
REC_10015,2026-05-17T11:08:58.952378,0,berkeley
REC_10016,2026-05-17T11:08:59.003173,0,berkeley
REC_10017,2026-05-17T11:08:59.053900,0,berkeley
REC_10018,2026-05-17T11:08:59.104913,0,berkeley
REC_10019,2026-05-17T11:08:59.155929,0,berkeley
REC_10020,2026-05-17T11:08:59.207239,0,berkeley
REC_10021,2026-05-17T11:08:59.257768,0,berkeley
REC_10022,2026-05-17T11:08:59.308292,0,berkeley
REC_10023,2026-05-17T11:08:59.358922,0,berkeley
REC_10024,2026-05-17T11:08:59.409653,0,berkeley
REC_10025,2026-05-17T11:08:59.460516,0,berkeley
REC_10026,2026-05-17T11:08:59.511330,0,berkeley
REC_10027,2026-05-17T11:08:59.561778,0,berkeley
REC_10028,2026-05-17T11:08:59.612130,0,berkeley
REC_10029,2026-05-17T11:08:59.663277,0,berkeley
REC_10030,2026-05-17T11:08:59.713944,0,berkeley
REC_10031,2026-05-17T11:08:59.764545,0,berkeley
REC_10032,2026-05-17T11:08:59.815072,0,berkeley
REC_10033,2026-05-17T11:08:59.865702,0,berkeley
REC_10034,2026-05-17T11:08:59.916297,0,berkeley
REC_10035,2026-05-17T11:08:59.967080,0,berkeley
REC_10036,2026-05-17T11:09:00.017526,0,berkeley
REC_10037,2026-05-17T11:09:00.068223,0,berkeley
REC_10038,2026-05-17T11:09:00.118938,0,berkeley
REC_10039,2026-05-17T11:09:00.169425,0,berkeley
REC_10040,2026-05-17T11:09:00.220040,0,berkeley
REC_10041,2026-05-17T11:09:00.270615,0,berkeley
REC_10042,2026-05-17T11:09:00.321139,0,berkeley
REC_10043,2026-05-17T11:09:00.371802,0,berkeley
REC_10044,2026-05-17T11:09:00.422405,0,berkeley
REC_10045,2026-05-17T11:09:00.472894,0,berkeley
REC_10046,2026-05-17T11:09:00.523569,0,berkeley
REC_10047,2026-05-17T11:09:00.574417,0,berkeley
REC_10048,2026-05-17T11:09:00.624948,0,berkeley
REC_10049,2026-05-17T11:09:00.675729,0,berkeley
REC_10050,2026-05-17T11:09:00.726333,0,berkeley
REC_10051,2026-05-17T11:09:00.777385,0,berkeley
REC_10052,2026-05-17T11:09:00.828027,0,berkeley
REC_10053,2026-05-17T11:09:00.878359,0,berkeley
REC_10054,2026-05-17T11:09:00.929147,0,berkeley
REC_10055,2026-05-17T11:09:00.980195,0,berkeley
REC_10056,2026-05-17T11:09:01.031084,0,berkeley
REC_10057,2026-05-17T11:09:01.081613,0,berkeley
REC_10058,2026-05-17T11:09:01.132247,0,berkeley
REC_10059,2026-05-17T11:09:01.182602,0,berkeley
REC_10060,2026-05-17T11:09:01.232944,0,berkeley
REC_10061,2026-05-17T11:09:01.283446,0,berkeley
REC_10062,2026-05-17T11:09:01.334183,0,berkeley
REC_10063,2026-05-17T11:09:01.384624,0,berkeley
REC_10064,2026-05-17T11:09:01.435588,0,berkeley
REC_10065,2026-05-17T11:09:01.486329,0,berkeley
REC_10066,2026-05-17T11:09:01.536839,0,berkeley
REC_10067,2026-05-17T11:09:01.587418,0,berkeley
REC_10068,2026-05-17T11:09:01.638455,0,berkeley
REC_10069,2026-05-17T11:09:01.689328,0,berkeley
REC_10070,2026-05-17T11:09:01.739847,0,berkeley
REC_10071,2026-05-17T11:09:01.790865,0,berkeley
REC_10072,2026-05-17T11:09:01.841398,0,berkeley
REC_10073,2026-05-17T11:09:01.892025,0,berkeley
REC_10074,2026-05-17T11:09:01.942930,0,berkeley
REC_10075,2026-05-17T11:09:01.993359,0,berkeley
REC_10076,2026-05-17T11:09:02.043849,0,berkeley
REC_10077,2026-05-17T11:09:02.094684,0,berkeley
REC_10078,2026-05-17T11:09:02.144969,0,berkeley
REC_10079,2026-05-17T11:09:02.195703,0,berkeley
REC_10080,2026-05-17T11:09:02.246091,0,berkeley
REC_10081,2026-05-17T11:09:02.296723,0,berkeley
REC_10082,2026-05-17T11:09:02.347233,0,berkeley
REC_10083,2026-05-17T11:09:02.398210,0,berkeley
REC_10084,2026-05-17T11:09:02.449408,0,berkeley
REC_10085,2026-05-17T11:09:02.499931,0,berkeley
REC_10086,2026-05-17T11:09:02.550452,0,berkeley
REC_10087,2026-05-17T11:09:02.601312,0,berkeley
REC_10088,2026-05-17T11:09:02.652155,0,berkeley
REC_10089,2026-05-17T11:09:02.702768,0,berkeley
REC_10090,2026-05-17T11:09:02.753503,0,berkeley
REC_10091,2026-05-17T11:09:02.804128,0,berkeley
REC_10092,2026-05-17T11:09:02.854818,0,berkeley
REC_10093,2026-05-17T11:09:02.905180,0,berkeley
REC_10094,2026-05-17T11:09:02.955708,0,berkeley
REC_10095,2026-05-17T11:09:03.006408,0,berkeley
REC_10096,2026-05-17T11:09:03.056818,0,berkeley
REC_10097,2026-05-17T11:09:03.107974,0,berkeley
REC_10098,2026-05-17T11:09:03.158887,0,berkeley
REC_10099,2026-05-17T11:09:03.209566,0,berkeley
REC_10100,2026-05-17T11:09:03.260354,0,berkeley
REC_10101,2026-05-17T11:09:03.311075,0,berkeley
REC_10102,2026-05-17T11:09:03.362164,0,berkeley
REC_10103,2026-05-17T11:09:03.412829,0,berkeley
REC_10104,2026-05-17T11:09:03.463986,0,berkeley
REC_10105,2026-05-17T11:09:03.514517,0,berkeley
REC_10106,2026-05-17T11:09:03.565202,0,berkeley
REC_10107,2026-05-17T11:09:03.615667,0,berkeley
REC_10108,2026-05-17T11:09:03.666262,0,berkeley
REC_10109,2026-05-17T11:09:03.717085,0,berkeley
REC_10110,2026-05-17T11:09:03.767617,0,berkeley
REC_10111,2026-05-17T11:09:03.818276,0,berkeley
REC_10112,2026-05-17T11:09:03.868957,0,berkeley
REC_10113,2026-05-17T11:09:03.919574,0,berkeley
REC_10114,2026-05-17T11:09:03.969970,0,berkeley
REC_10115,2026-05-17T11:09:04.020435,0,berkeley
REC_10116,2026-05-17T11:09:04.070949,0,berkeley
REC_10117,2026-05-17T11:09:04.122436,0,berkeley
REC_10118,2026-05-17T11:09:04.172909,0,berkeley
REC_10119,2026-05-17T11:09:04.223894,0,berkeley
REC_10120,2026-05-17T11:09:04.274429,0,berkeley
REC_10121,2026-05-17T11:09:04.324998,0,berkeley
REC_10122,2026-05-17T11:09:04.375657,0,berkeley
REC_10123,2026-05-17T11:09:04.426000,0,berkeley
REC_10124,2026-05-17T11:09:04.477064,0,berkeley
REC_10125,2026-05-17T11:09:04.527469,0,berkeley
REC_10126,2026-05-17T11:09:04.578212,0,berkeley
REC_10127,2026-05-17T11:09:04.629047,0,berkeley
REC_10128,2026-05-17T11:09:04.679611,0,berkeley
REC_10129,2026-05-17T11:09:04.730524,0,berkeley
REC_10130,2026-05-17T11:09:04.781078,0,berkeley
REC_10131,2026-05-17T11:09:04.831501,0,berkeley
REC_10132,2026-05-17T11:09:04.882330,0,berkeley
REC_10133,2026-05-17T11:09:04.932654,0,berkeley
REC_10134,2026-05-17T11:09:04.983696,0,berkeley
REC_10135,2026-05-17T11:09:05.034247,0,berkeley
REC_10136,2026-05-17T11:09:05.084913,0,berkeley
REC_10137,2026-05-17T11:09:05.135406,0,berkeley
REC_10138,2026-05-17T11:09:05.186396,0,berkeley
REC_10139,2026-05-17T11:09:05.237406,0,berkeley
REC_10140,2026-05-17T11:09:05.288255,0,berkeley
REC_10141,2026-05-17T11:09:05.339480,0,berkeley
REC_10142,2026-05-17T11:09:05.390009,0,berkeley
REC_10143,2026-05-17T11:09:05.440745,0,berkeley
REC_10144,2026-05-17T11:09:05.492052,0,berkeley
REC_10145,2026-05-17T11:09:05.542459,0,berkeley
REC_10146,2026-05-17T11:09:05.593096,0,berkeley
REC_10147,2026-05-17T11:09:05.643601,0,berkeley
REC_10148,2026-05-17T11:09:05.694477,0,berkeley
REC_10149,2026-05-17T11:09:05.745337,0,berkeley
REC_10150,2026-05-17T11:09:05.796532,0,berkeley
REC_10151,2026-05-17T11:09:05.847420,0,berkeley
REC_10152,2026-05-17T11:09:05.897959,0,berkeley
REC_10153,2026-05-17T11:09:05.948854,0,berkeley
REC_10154,2026-05-17T11:09:05.999453,0,berkeley
REC_10155,2026-05-17T11:09:06.050488,0,berkeley
REC_10156,2026-05-17T11:09:06.101807,0,berkeley
REC_10157,2026-05-17T11:09:06.152782,0,berkeley
REC_10158,2026-05-17T11:09:06.203586,0,berkeley
REC_10159,2026-05-17T11:09:06.254596,0,berkeley
REC_10160,2026-05-17T11:09:06.305126,0,berkeley
REC_10161,2026-05-17T11:09:06.356341,0,berkeley
REC_10162,2026-05-17T11:09:06.407085,0,berkeley
REC_10163,2026-05-17T11:09:06.457936,0,berkeley
REC_10164,2026-05-17T11:09:06.508691,0,berkeley
REC_10165,2026-05-17T11:09:06.559489,0,berkeley
REC_10166,2026-05-17T11:09:06.609941,0,berkeley
REC_10167,2026-05-17T11:09:06.660804,0,berkeley
REC_10168,2026-05-17T11:09:06.711834,0,berkeley
REC_10169,2026-05-17T11:09:06.762643,0,berkeley
REC_10170,2026-05-17T11:09:06.813873,0,berkeley
REC_10171,2026-05-17T11:09:06.864612,0,berkeley
REC_10172,2026-05-17T11:09:06.915465,0,berkeley
REC_10173,2026-05-17T11:09:06.966437,0,berkeley
REC_10174,2026-05-17T11:09:07.017102,0,berkeley
REC_10175,2026-05-17T11:09:07.068479,0,berkeley
REC_10176,2026-05-17T11:09:07.119643,0,berkeley
REC_10177,2026-05-17T11:09:07.170052,0,berkeley
REC_10178,2026-05-17T11:09:07.221025,0,berkeley
REC_10179,2026-05-17T11:09:07.271689,0,berkeley
REC_10180,2026-05-17T11:09:07.322444,0,berkeley
REC_10181,2026-05-17T11:09:07.373312,0,berkeley
REC_10182,2026-05-17T11:09:07.424121,0,berkeley
REC_10183,2026-05-17T11:09:07.475276,0,berkeley
REC_10184,2026-05-17T11:09:07.525942,0,berkeley
REC_10185,2026-05-17T11:09:07.576489,0,berkeley
REC_10186,2026-05-17T11:09:07.627369,0,berkeley
REC_10187,2026-05-17T11:09:07.677880,0,berkeley
REC_10188,2026-05-17T11:09:07.728712,0,berkeley
REC_10189,2026-05-17T11:09:07.779839,0,berkeley
REC_10190,2026-05-17T11:09:07.830969,0,berkeley
REC_10191,2026-05-17T11:09:07.881690,0,berkeley
REC_10192,2026-05-17T11:09:07.932222,0,berkeley
REC_10193,2026-05-17T11:09:07.982948,0,berkeley
REC_10194,2026-05-17T11:09:08.033456,0,berkeley
REC_10195,2026-05-17T11:09:08.084442,0,berkeley
REC_10196,2026-05-17T11:09:08.135077,0,berkeley
REC_10197,2026-05-17T11:09:08.185630,0,berkeley
REC_10198,2026-05-17T11:09:08.236394,0,berkeley
REC_10199,2026-05-17T11:09:08.286925,0,berkeley
REC_10200,2026-05-17T11:09:08.337749,0,berkeley
REC_10201,2026-05-17T11:09:08.388385,0,berkeley
REC_10202,2026-05-17T11:09:08.439298,0,berkeley
REC_10203,2026-05-17T11:09:08.490124,0,berkeley
REC_10204,2026-05-17T11:09:08.540530,0,berkeley
REC_10205,2026-05-17T11:09:08.591302,0,berkeley
REC_10206,2026-05-17T11:09:08.641995,0,berkeley
REC_10207,2026-05-17T11:09:08.692684,0,berkeley
REC_10208,2026-05-17T11:09:08.743713,0,berkeley
REC_10209,2026-05-17T11:09:08.794136,0,berkeley
REC_10210,2026-05-17T11:09:08.844606,0,berkeley
REC_10211,2026-05-17T11:09:08.895375,0,berkeley
REC_10212,2026-05-17T11:09:08.946167,0,berkeley
REC_10213,2026-05-17T11:09:08.997127,0,berkeley
REC_10214,2026-05-17T11:09:09.047773,0,berkeley
REC_10215,2026-05-17T11:09:09.098603,0,berkeley
REC_10216,2026-05-17T11:09:09.149285,0,berkeley
REC_10217,2026-05-17T11:09:09.199757,0,berkeley
REC_10218,2026-05-17T11:09:09.250592,0,berkeley
REC_10219,2026-05-17T11:09:09.301731,0,berkeley
REC_10220,2026-05-17T11:09:09.352554,0,berkeley
REC_10221,2026-05-17T11:09:09.403650,0,berkeley
REC_10222,2026-05-17T11:09:09.454300,0,berkeley
REC_10223,2026-05-17T11:09:09.505001,0,berkeley
REC_10224,2026-05-17T11:09:09.555694,0,berkeley
REC_10225,2026-05-17T11:09:09.606300,0,berkeley
REC_10226,2026-05-17T11:09:09.657143,0,berkeley
REC_10227,2026-05-17T11:09:09.707833,0,berkeley
REC_10228,2026-05-17T11:09:09.758325,0,berkeley
REC_10229,2026-05-17T11:09:09.809217,0,berkeley
REC_10230,2026-05-17T11:09:09.860128,0,berkeley
REC_10231,2026-05-17T11:09:09.910683,0,berkeley
REC_10232,2026-05-17T11:09:09.961163,0,berkeley
REC_10233,2026-05-17T11:09:10.011927,0,berkeley
REC_10234,2026-05-17T11:09:10.062513,0,berkeley
REC_10235,2026-05-17T11:09:10.113782,0,berkeley
REC_10236,2026-05-17T11:09:10.164668,0,berkeley
REC_10237,2026-05-17T11:09:10.215820,0,berkeley
REC_10238,2026-05-17T11:09:10.266667,0,berkeley
REC_10239,2026-05-17T11:09:10.317743,0,berkeley
REC_10240,2026-05-17T11:09:10.368468,0,berkeley
REC_10241,2026-05-17T11:09:10.419437,0,berkeley
REC_10242,2026-05-17T11:09:10.470567,0,berkeley
REC_10243,2026-05-17T11:09:10.521176,0,berkeley
REC_10244,2026-05-17T11:09:10.572057,0,berkeley
REC_10245,2026-05-17T11:09:10.622560,0,berkeley
REC_10246,2026-05-17T11:09:10.673391,0,berkeley
REC_10247,2026-05-17T11:09:10.724361,0,berkeley
REC_10248,2026-05-17T11:09:10.775281,0,berkeley
REC_10249,2026-05-17T11:09:10.826096,0,berkeley
REC_10250,2026-05-17T11:09:10.876884,0,berkeley
REC_10251,2026-05-17T11:09:10.928235,0,berkeley
REC_10252,2026-05-17T11:09:10.979121,0,berkeley
REC_10253,2026-05-17T11:09:11.030033,0,berkeley
REC_10254,2026-05-17T11:09:11.080830,0,berkeley
REC_10255,2026-05-17T11:09:11.131546,0,berkeley
REC_10256,2026-05-17T11:09:11.182538,0,berkeley
REC_10257,2026-05-17T11:09:11.233058,0,berkeley
REC_10258,2026-05-17T11:09:11.283886,0,berkeley
REC_10259,2026-05-17T11:09:11.334818,0,berkeley
REC_10260,2026-05-17T11:09:11.385952,0,berkeley
REC_10261,2026-05-17T11:09:11.436324,0,berkeley
REC_10262,2026-05-17T11:09:11.486859,0,berkeley
REC_10263,2026-05-17T11:09:11.537741,0,berkeley
REC_10264,2026-05-17T11:09:11.588443,0,berkeley
REC_10265,2026-05-17T11:09:11.639353,0,berkeley
REC_10266,2026-05-17T11:09:11.689765,0,berkeley
REC_10267,2026-05-17T11:09:11.740403,0,berkeley
REC_10268,2026-05-17T11:09:11.791174,0,berkeley
REC_10269,2026-05-17T11:09:11.841864,0,berkeley
REC_10270,2026-05-17T11:09:11.892572,0,berkeley
REC_10271,2026-05-17T11:09:11.943574,0,berkeley
REC_10272,2026-05-17T11:09:11.994250,0,berkeley
REC_10273,2026-05-17T11:09:12.045393,0,berkeley
REC_10274,2026-05-17T11:09:12.095888,0,berkeley
REC_10275,2026-05-17T11:09:12.147192,0,berkeley
REC_10276,2026-05-17T11:09:12.197952,0,berkeley
REC_10277,2026-05-17T11:09:12.248770,0,berkeley
REC_10278,2026-05-17T11:09:12.299483,0,berkeley
REC_10279,2026-05-17T11:09:12.350306,0,berkeley
REC_10280,2026-05-17T11:09:12.401066,0,berkeley
REC_10281,2026-05-17T11:09:12.451455,0,berkeley
REC_10282,2026-05-17T11:09:12.502502,0,berkeley
REC_10283,2026-05-17T11:09:12.552976,0,berkeley
REC_10284,2026-05-17T11:09:12.603583,0,berkeley
REC_10285,2026-05-17T11:09:12.654425,0,berkeley
REC_10286,2026-05-17T11:09:12.705511,0,berkeley
REC_10287,2026-05-17T11:09:12.755937,0,berkeley
REC_10288,2026-05-17T11:09:12.806838,0,berkeley
REC_10289,2026-05-17T11:09:12.857467,0,berkeley
